Date,Type,open,close,low,High,Candle Mean,Moving Average Short,Moving Average Medium,Moving Average Long,EXPONENTIAL AVERAGE,RSI,Pattern
21-Dec-20,Bear,459.0,444.25,427.2,467.0,451.625,443.4599999999999,394.44499999999994,295.58625000000006,443.44680195338094,50.19164208227834,[]
22-Dec-20,Bull,444.25,468.65,435.0,470.5,456.45,448.13499999999993,396.665,297.9295,445.8471065292494,50.42541385369462,[]
23-Dec-20,Bull,467.15,470.75,462.5,476.7,468.95,452.06000000000006,399.082,300.28325000000007,448.2188106693209,57.372273964202215,[]
24-Dec-20,Bull,474.9,478.55,466.0,482.9,476.725,456.03999999999996,401.6739999999999,302.67600000000004,451.10749536748074,57.53405828089683,['Doji']
28-Dec-20,Bull,480.0,483.55,480.0,492.95,481.775,459.70999999999987,404.4889999999999,305.09375000000006,454.1972577134349,57.61206771702759,[]
29-Dec-20,Bear,485.0,483.4,478.2,489.85,484.2,463.30249999999995,407.158,307.5107500000001,456.9784712645364,57.43650926334028,['Doji']
30-Dec-20,Bull,484.0,485.4,478.15,487.6,484.7,466.3825,409.9150000000001,309.9377500000001,459.6852835250567,57.57513785372357,"['Doji', 'HARAMI']"
31-Dec-20,Bear,485.4,483.75,480.25,490.8,484.575,468.66,412.61100000000005,312.3565000000001,461.9771612845751,50.34283597547608,"['Doji', 'ENGULFING']"
01-Jan-21,Bull,485.0,503.85,482.55,508.0,494.425,472.0625,415.5810000000001,314.8757500000001,465.96505068604415,57.633616477486285,[]
04-Jan-21,Bear,507.0,498.9,495.2,510.9,502.95,474.32250000000005,418.392,317.3702500000001,469.10171252546854,50.3710686177694,[]
05-Jan-21,Bull,498.9,499.45,492.0,504.5,499.17499999999995,475.71999999999997,421.094,319.86750000000006,471.99202561828105,50.546435866469864,"['Doji', 'HARAMI']"
06-Jan-21,Bear,501.8,496.8,489.5,504.95,499.3,477.39250000000004,423.756,322.3515000000001,474.3546898451114,50.3867961684514,['ENGULFING']
07-Jan-21,Bull,500.1,513.85,499.5,520.9,506.975,479.89,426.74499999999995,324.92075000000006,478.1161479551008,57.62903261519384,[]
08-Jan-21,Bear,520.0,517.0,514.5,527.35,518.5,482.18999999999994,430.01199999999994,327.5057500000001,481.81937195937695,64.74740595915438,['Doji']
11-Jan-21,Bear,520.45,508.35,504.0,522.5,514.4000000000001,484.2925,433.32499999999993,330.04750000000007,484.3460984394363,64.1452355906997,[]
12-Jan-21,Bull,507.0,511.25,502.55,520.65,509.125,486.505,436.3529999999999,332.60375000000005,486.9083747785376,64.36548735733288,['Doji']
13-Jan-21,Bull,515.9,536.65,514.6,540.0,526.275,489.55,439.948,335.28700000000003,491.6456724186769,64.70092490090346,[]
14-Jan-21,Bear,537.95,536.95,530.1,542.45,537.45,492.62000000000006,443.6139999999999,337.97175000000004,495.96037028356477,64.99295240928441,['Doji']
15-Jan-21,Bear,536.8,527.95,524.0,541.0,532.375,495.6300000000001,446.9509999999999,340.61150000000004,499.00700168513004,57.77956092376348,[]
18-Jan-21,Bear,531.0,515.5,503.8,532.3,523.25,498.2400000000001,449.888,343.189,500.5777634294033,57.51963731404989,[]
19-Jan-21,Bull,516.0,532.8,516.0,535.0,524.4,502.6675,453.1219999999999,345.853,503.6465478646982,57.79995962717787,[]
20-Jan-21,Bull,529.0,558.6,529.0,562.5,543.8,507.1650000000001,456.95299999999986,348.6460000000001,508.8802099728222,64.90031551826286,[]
21-Jan-21,Bear,561.85,547.65,542.65,561.85,554.75,511.00999999999993,460.57099999999986,351.38425,512.5725709277915,57.61055644575921,[]
22-Jan-21,Bear,549.5,535.8,531.7,557.5,542.65,513.8725,463.8549999999999,354.06325000000004,514.7847070299066,57.32087864170278,[]
25-Jan-21,Bear,543.0,523.65,522.0,547.45,533.325,515.8774999999998,466.96699999999987,356.6815,515.629020646106,50.34905199109035,[]
27-Jan-21,Bear,528.25,518.85,512.5,536.0,523.55,517.6499999999999,470.03399999999993,359.27575,515.9357805845721,50.19871764490816,[]
28-Jan-21,Bull,515.7,519.1,507.05,527.95,517.4000000000001,519.3349999999999,473.09399999999994,361.8712500000001,516.2371348146129,50.23409696756472,['Doji']
29-Jan-21,Bear,527.55,509.7,507.1,533.1,518.625,520.6324999999999,475.69499999999994,364.4197500000001,515.6145505465545,43.281004496938834,['ENGULFING']
01-Feb-21,Bull,514.3,542.75,500.1,545.45,528.525,522.5775000000001,478.72799999999995,367.1335000000001,518.1988790659302,50.397724208596244,[]
02-Feb-21,Bull,548.7,550.8,540.0,554.85,549.75,525.1725,482.10599999999994,369.88750000000005,521.3037477263177,50.660810674891884,['Doji']
03-Feb-21,Bull,549.55,560.1,542.0,562.3,554.825,528.205,485.79099999999994,372.6880000000001,524.9986288952398,50.81548621694608,[]
04-Feb-21,Bull,557.9,568.4,554.05,573.4,563.15,531.7850000000001,489.6559999999999,375.5300000000001,529.1320928099789,51.02141340451166,[]
05-Feb-21,Bear,571.0,566.95,561.65,573.95,568.975,534.4399999999999,493.1499999999999,376.9767500000001,532.7337982566476,50.757881771768,[]
08-Feb-21,Bull,572.15,582.05,571.1,594.0,577.0999999999999,537.6925,496.8119999999999,378.53375000000005,537.430579375062,57.955679252218665,[]
09-Feb-21,Bear,589.65,581.95,573.2,589.8,585.8,541.3725000000001,500.24799999999993,380.0877500000001,541.6705241964847,50.63426532835053,[]
10-Feb-21,Bear,584.75,576.85,550.5,587.0,580.8,544.6525000000001,503.5539999999999,381.60725000000014,545.0209504634862,43.24493142128413,['Doji']
11-Feb-21,Bull,576.85,591.85,576.3,593.7,584.35,547.4125000000001,506.9149999999999,383.1282500000001,549.4808599431542,50.65534106200187,[]
12-Feb-21,Bull,592.3,616.6,586.1,621.65,604.45,551.3950000000001,510.48299999999995,384.7607500000002,555.8731589961872,58.02665949600491,[]
15-Feb-21,Bull,617.95,627.75,610.8,639.9,622.85,556.3850000000001,514.3219999999999,386.5677500000002,562.7185724251217,65.19579968914667,[]
16-Feb-21,Bull,629.8,636.55,628.05,643.5,633.175,562.4375000000001,517.9789999999999,388.43500000000023,569.7501369560624,72.16612296735313,[]
17-Feb-21,Bear,658.0,655.75,646.9,670.0,656.875,568.5849999999999,521.6639999999999,390.36300000000017,577.9406001031041,72.63177869871022,['Doji']
18-Feb-21,Bull,660.8,664.05,649.05,670.0,662.425,573.8574999999998,525.6779999999999,392.27125000000024,586.1414953313799,79.26379409785639,['Doji']
19-Feb-21,Bear,664.95,653.5,628.65,676.65,659.225,579.1499999999999,529.4699999999998,394.11350000000016,592.5565910141056,71.7869360796381,"['Doji', 'ENGULFING']"
22-Feb-21,Bull,658.8,673.8,649.0,678.5,666.3,586.05,533.5259999999998,396.03400000000016,600.2940585365717,72.19251649398386,[]
23-Feb-21,Bear,680.0,662.0,659.25,682.7,671.0,592.9675,537.4399999999998,397.8865000000002,606.170814866422,64.87373022793815,[]
24-Feb-21,Bear,666.7,665.2,653.4,671.0,665.95,600.2850000000001,541.404,399.6657500000002,611.7926420220009,65.26211185799872,['Doji']
25-Feb-21,Bull,669.4,704.3,667.15,711.35,686.8499999999999,609.545,545.9749999999999,401.64525000000015,620.6028665913342,72.17449000247407,[]
26-Feb-21,Bear,697.1,675.9,668.0,703.45,686.5,617.855,549.982,403.4785000000001,625.8692602493024,64.9434401099482,[]
01-Mar-21,Bull,684.6,692.9,673.3,704.65,688.75,625.3625,554.485,405.4765000000001,632.2531402255594,71.76816532922942,[]
02-Mar-21,Bull,697.6,720.5,696.0,724.7,709.05,633.8475,559.629,407.4830000000001,640.6576030612204,78.44956794164912,[]
03-Mar-21,Bear,732.0,729.85,723.4,754.95,730.925,642.3349999999999,565.3409999999999,409.51350000000014,649.1521170553898,78.76666684437527,['Doji']
04-Mar-21,Bull,733.25,752.45,715.85,765.7,742.85,651.5375,571.0169999999999,411.69000000000017,658.9900106691622,79.06984076935204,[]
05-Mar-21,Bear,752.45,748.95,730.5,761.0,750.7,660.6375,576.5809999999999,413.8817500000001,667.5576287006705,71.56044708739375,['Doji']
08-Mar-21,Bear,762.7,748.4,744.2,767.8,755.55,668.955,581.978,416.04575000000006,675.2569021577496,64.20895507076136,[]
09-Mar-21,Bear,755.55,750.75,738.65,759.4,753.15,677.3950000000001,587.322,418.16625000000005,682.4467209998686,64.55440917241975,['Doji']
10-Mar-21,Bear,757.5,745.35,743.0,759.1,751.425,685.82,592.561,420.2340000000001,688.4375094760716,57.33409916514256,[]
12-Mar-21,Bear,749.0,728.15,723.0,752.1,738.575,692.635,597.416,422.25575000000003,692.2196514307313,56.90603590538581,[]
15-Mar-21,Bear,727.8,719.05,706.05,727.8,723.425,697.7574999999999,602.1220000000001,424.2042500000001,694.7749227230427,49.94100808960796,[]
16-Mar-21,Bear,731.4,717.35,714.25,735.7,724.375,702.2375,606.392,426.09125000000006,696.9249300827529,49.667297085878936,[]
17-Mar-21,Bear,715.0,688.25,683.8,716.95,701.625,704.8225,610.1790000000001,427.83475000000004,696.0987462653478,42.98246913946148,[]
18-Mar-21,Bear,695.0,679.65,675.4,705.5,687.325,706.0174999999999,613.7830000000001,429.53700000000003,694.5321990019813,36.11240406041099,[]
19-Mar-21,Bull,677.4,686.25,657.1,691.5,681.825,707.1274999999999,617.5720000000001,431.26250000000005,693.7434181446498,42.86470416557429,[]
22-Mar-21,Bull,686.0,721.9,681.0,726.25,703.95,710.5474999999999,621.7330000000001,433.1555,696.4249973689689,43.02815963538969,[]
23-Mar-21,Bull,730.25,738.55,727.1,755.0,734.4,713.7849999999999,626.1640000000001,435.1180000000001,700.436902381448,43.1294252035963,[]
24-Mar-21,Bear,741.0,706.85,697.65,750.5,723.925,716.0274999999999,630.1340000000001,436.91950000000014,701.0476735832149,36.02384547814329,['ENGULFING']
25-Mar-21,Bear,711.0,688.25,683.15,712.35,699.625,717.18,633.6740000000001,438.6675000000001,699.8288475276706,28.779661690356278,[]
26-Mar-21,Bull,698.0,703.05,692.6,710.7,700.525,717.1175,637.0020000000001,440.4562500000001,700.1356239536067,35.92667983795327,[]
30-Mar-21,Bull,703.05,710.55,697.3,718.0,706.8,718.8499999999999,640.474,442.31025000000017,701.1274692913585,43.17980358475353,[]
31-Mar-21,Bear,705.0,702.4,698.6,719.9,703.7,719.3249999999999,643.9630000000001,444.1182500000001,701.2486626921814,35.83376947542172,"['Doji', 'ENGULFING']"
01-Apr-21,Bull,713.5,736.25,705.0,742.0,724.875,720.1125,648.378,446.0930000000001,704.5821233881641,43.2836347151564,[]
05-Apr-21,Bull,731.75,742.25,715.0,745.0,737.0,720.7324999999998,652.567,448.0852500000001,708.1695402083388,50.68909321368932,[]
06-Apr-21,Bull,756.0,835.55,743.0,852.7,795.775,724.8874999999998,658.1059999999999,450.5185000000001,720.3010125694494,58.40997901979696,[]
07-Apr-21,Bear,857.0,814.75,795.0,885.0,835.875,728.1774999999999,663.4479999999999,452.8442500000001,729.2961542295019,57.849721798217544,[]
08-Apr-21,Bull,818.0,823.0,806.0,838.0,820.5,731.9074999999998,669.192,455.18100000000004,738.2203300171684,65.0907500546687,"['Doji', 'HARAMI']"
09-Apr-21,Bear,824.75,823.6,817.05,837.0,824.175,735.55,675.1909999999999,457.5397500000001,746.3517271583904,72.08670398343749,['Doji']
12-Apr-21,Bear,809.9,744.65,735.0,809.9,777.275,735.515,679.707,459.543,746.1896579052104,65.14449654962064,[]
13-Apr-21,Bear,750.0,731.05,701.35,755.75,740.525,735.66,683.946,461.4822500000001,744.7477857237618,58.21298478680094,[]
15-Apr-21,Bull,735.9,750.35,725.0,754.5,743.125,737.2249999999999,688.7589999999999,463.52075000000013,745.2813299405464,58.25988937032404,[]
16-Apr-21,Bull,750.9,755.5,743.0,794.85,753.2,739.1324999999999,693.0139999999999,465.57875000000007,746.2545366128753,65.1450592735674,['Doji']
19-Apr-21,Bull,715.0,720.95,707.45,730.9,717.975,740.7675,696.4169999999998,467.46450000000004,743.8445807449824,64.94397719442321,[]
20-Apr-21,Bear,744.7,720.45,710.0,745.9,732.575,742.8075,699.6239999999998,469.33275000000003,741.6165254359365,58.212000414652316,[]
22-Apr-21,Bull,689.5,737.8,689.5,744.9,713.65,745.385,703.0119999999998,471.21975000000003,741.2530468229902,58.31903783880322,[]
23-Apr-21,Bear,736.45,725.35,720.1,746.9,730.9000000000001,745.5575000000001,706.1799999999998,473.0492500000001,739.7384709350863,58.193499976551145,[]
26-Apr-21,Bear,733.0,730.75,728.9,739.65,731.875,745.1675,709.154,474.9732500000001,738.8824260841257,58.17192192192193,['Doji']
27-Apr-21,Bull,735.0,749.15,727.35,757.5,742.075,747.2825,712.498,477.0160000000001,739.8602902665898,58.19898901799698,[]
28-Apr-21,Bear,755.0,746.25,741.1,760.0,750.625,750.1825000000001,715.8860000000001,479.0315,740.4688340507241,50.78828402814557,[]
29-Apr-21,Bear,753.2,746.75,743.4,765.85,749.975,752.3675000000001,718.9839999999999,481.0905000000001,741.0670403316075,58.22513706975328,[]
30-Apr-21,Bear,739.0,730.05,724.5,759.45,734.525,753.3425,721.253,483.0797500000001,740.017798395264,50.841044306684665,[]
03-May-21,Bull,727.65,761.4,713.75,764.0,744.525,756.2925,723.9259999999999,485.28475000000003,742.054198548096,50.54562845093691,[]
04-May-21,Bear,779.85,768.75,760.05,782.0,774.3,757.9174999999999,726.57,487.55275000000006,744.5966558292297,57.83817129417661,[]
05-May-21,Bear,772.0,738.1,732.7,774.8,755.05,757.7099999999999,728.217,489.68725000000006,743.9779267026364,57.798894197426215,[]
06-May-21,Bear,745.0,740.8,735.6,753.7,742.9,752.9725,729.752,491.82625000000013,743.6752670166711,57.760037793878745,['Doji']
07-May-21,Bull,747.7,767.75,745.25,778.0,757.725,750.6225,732.0369999999999,494.07850000000013,745.9680987293691,57.80986681817744,[]
10-May-21,Bear,774.4,765.45,762.45,779.5,769.925,747.745,733.8699999999999,496.33225000000016,747.8235178980005,57.56319039582694,[]
11-May-21,Bull,751.0,762.65,750.35,789.7,756.825,744.6975,735.8829999999999,498.5855000000001,749.2355638124767,57.33120045840895,[]
12-May-21,Bear,763.0,751.6,747.7,772.8,757.3,745.045,737.6109999999999,500.77400000000017,749.4607482112884,50.21888829543721,['DARK CLOUD']
14-May-21,Bear,757.9,733.55,727.5,758.65,745.7249999999999,745.17,738.1959999999999,502.89475000000016,747.9454388578324,50.179643571905075,[]
17-May-21,Bull,740.0,754.2,737.0,760.0,747.1,745.3625,739.7619999999998,505.12050000000016,748.5411113475626,50.29073499137066,[]
18-May-21,Bull,765.0,775.9,757.1,780.0,770.45,746.3824999999999,741.422,507.4070000000001,751.1467197906518,50.41685636239471,[]
19-May-21,Bear,784.0,772.4,769.3,791.9,778.2,748.955,742.4599999999998,509.6932500000001,753.1708417153517,50.29211824757435,[]
20-May-21,Bear,776.5,765.7,761.05,779.5,771.1,751.2175000000001,743.177,511.9592500000001,754.3640948853182,43.149514086302794,[]
21-May-21,Bear,772.0,769.2,766.65,775.25,770.6,752.7875000000001,743.5119999999998,514.22925,755.7770382295736,50.22841791775073,[]
24-May-21,Bear,769.7,766.55,746.6,779.9,768.125,754.8475000000001,743.8639999999999,516.50525,756.8030345886618,43.04309388108271,['Doji']
25-May-21,Bear,773.0,764.0,759.0,776.7,768.5,756.51,744.1759999999999,518.7505,757.4884598659321,35.82897763893921,[]
26-May-21,Bear,767.85,758.3,757.0,769.9,763.075,756.9675,744.327,520.9065,757.56574940251,35.76100788407267,[]
27-May-21,Bear,758.3,751.4,749.45,765.0,754.8499999999999,757.2249999999999,744.448,523.0445000000001,756.9785351736996,28.775220126376226,[]
28-May-21,Bull,755.0,776.15,754.0,784.9,765.575,758.6949999999999,745.4080000000001,525.2919999999999,758.8043889666807,28.83130762488223,[]
31-May-21,Bear,779.95,769.55,761.7,779.95,774.75,760.6699999999998,746.4180000000001,527.48325,759.8277804936635,28.82023024697432,[]
01-Jun-21,Bull,773.1,798.2,764.3,801.8,785.6500000000001,762.51,748.0350000000003,529.79925,763.482277589505,36.179681881438725,[]
02-Jun-21,Bull,802.95,811.5,802.95,824.0,807.225,764.6474999999999,750.5000000000003,532.15075,768.0553940095522,43.515594523805106,[]
03-Jun-21,Bull,818.85,825.3,810.7,849.0,822.075,769.0074999999998,753.4130000000001,534.539,773.5072612467377,50.74850230467796,['Doji']
04-Jun-21,Bull,830.8,833.85,823.0,841.95,832.325,773.6599999999999,756.3650000000001,536.96775,779.2541887470484,51.10714938745657,['Doji']
07-Jun-21,Bull,837.4,878.6,835.65,898.8,858.0,779.2024999999999,759.4990000000001,539.5735000000001,788.7156945806628,51.5619480648872,[]
08-Jun-21,Bear,883.4,874.2,859.15,887.8,878.8,784.64,762.212,542.1572500000001,796.8570570015521,51.09086829706081,[]
09-Jun-21,Bear,879.25,852.6,831.3,901.0,865.925,789.1375,765.127,544.6370000000001,802.1659087156901,50.69549575222185,[]
10-Jun-21,Bear,858.55,846.75,843.3,863.95,852.65,793.8950000000001,768.297,547.1027500000001,806.4120126475291,43.54489937604747,[]
11-Jun-21,Bear,852.0,839.75,820.7,856.4,845.875,799.205,771.031,549.52975,809.5870590620501,43.264807581622385,[]
14-Jun-21,Bull,755.8,768.45,681.1,783.7,762.125,799.9175000000001,772.189,551.627,805.6692439132835,43.24789628094093,['Doji']
15-Jun-21,Bear,802.9,761.85,755.0,802.9,782.375,799.2150000000001,773.3779999999999,553.7057500000001,801.4959825882088,43.23441472056479,[]
16-Jun-21,Bear,755.0,706.7,697.8,755.0,730.85,795.9300000000001,772.7869999999998,555.4680000000001,792.4677937702842,43.40478425875725,[]
17-Jun-21,Bear,683.0,646.9,638.35,704.65,664.95,789.9900000000001,770.8799999999999,556.94975,778.6041943635904,36.98391325284014,[]
18-Jun-21,Bull,643.2,694.35,638.1,704.6,668.7750000000001,786.2475000000002,768.0559999999999,558.62125,770.5799853765818,43.467097585061495,[]
21-Jun-21,Bull,692.0,731.05,685.1,744.65,711.525,784.4725000000001,766.382,560.4977500000001,766.8152248645264,43.124229464813915,[]
22-Jun-21,Bull,740.0,742.9,738.0,761.65,741.45,783.4175,764.78,562.46825,764.5375844012382,42.76963624383705,['Doji']
23-Jun-21,Bear,749.0,718.7,715.5,757.0,733.85,781.4375000000002,762.682,564.2622500000001,760.1721001725488,35.6141566444733,['ENGULFING']
24-Jun-21,Bear,724.0,709.9,701.7,725.0,716.95,779.3625000000001,761.987,565.98175,755.3842811084965,28.283531519489074,[]
25-Jun-21,Bear,715.0,712.2,706.5,719.0,713.6,776.1650000000001,761.61,567.77775,751.2714924314968,27.1583869964078,['Doji']
28-Jun-21,Bear,719.0,716.25,713.0,729.95,717.625,773.5000000000001,760.9279999999999,569.59875,747.9361121999256,34.42409567060828,['Doji']
29-Jun-21,Bear,717.5,711.0,709.0,723.0,714.25,769.1400000000001,760.038,571.42575,744.418387228504,34.89703349746526,[]
30-Jun-21,Bear,717.6,703.7,702.1,717.6,710.6500000000001,763.7500000000001,759.6929999999999,573.225,740.5404455876942,35.38819524385805,[]
01-Jul-21,Bear,706.0,703.1,700.0,711.85,704.55,757.6400000000001,759.3459999999998,575.0325,736.9746888650567,35.87047037762851,['Doji']
02-Jul-21,Bull,705.0,710.4,705.0,724.3,707.7,751.4675,758.7979999999999,576.872,734.4437661160036,43.20543685424816,[]
05-Jul-21,Bear,717.0,710.05,703.0,721.0,713.525,743.0400000000001,758.492,578.664,732.1205502954319,43.43110958738353,[]
06-Jul-21,Bull,712.0,712.7,707.1,731.95,712.35,734.965,758.1309999999999,580.46425,730.2709740768194,50.587008223153816,"['Doji', 'HARAMI']"
07-Jul-21,Bull,716.9,720.1,706.0,723.0,718.5,728.34,757.5499999999998,582.297,729.302309879027,57.4201712616542,['Doji']
08-Jul-21,Bear,724.0,711.7,709.1,728.0,717.85,721.5875000000001,756.8589999999998,584.125,727.6258994143578,50.386718262389216,['ENGULFING']
09-Jul-21,Bull,712.5,728.5,708.35,737.0,720.5,716.0250000000001,756.4939999999998,585.97825,727.7091470891809,50.37408102924724,[]
12-Jul-21,Bear,734.4,718.05,715.05,735.65,726.2249999999999,713.505,756.2539999999999,587.82925,726.7892283187826,43.06027727848513,['DARK CLOUD']
13-Jul-21,Bear,720.0,704.0,702.0,720.9,712.0,710.6125,755.1059999999999,589.68775,724.6188256217557,43.1237558478286,[]
14-Jul-21,Bear,709.4,697.25,695.35,711.5,703.325,710.1400000000001,753.6759999999999,591.551,722.0122708006362,43.178531981122596,[]
15-Jul-21,Bear,699.7,699.1,695.5,706.4,699.4000000000001,712.7500000000001,752.896,593.4777500000001,719.8301497720041,43.10369096813762,['Doji']
16-Jul-21,Bear,699.7,687.6,685.25,702.9,693.6500000000001,712.4125000000001,751.832,595.2850000000002,716.7606116984799,36.00594922987723,[]
19-Jul-21,Bear,686.0,673.7,661.4,693.0,679.85,709.5450000000001,749.9509999999999,596.9557500000001,712.6596010605294,36.14188330912606,[]
20-Jul-21,Bull,661.0,672.6,660.0,680.85,666.8,706.0300000000001,748.0939999999999,598.6137500000001,708.8444009595266,36.256009584875386,[]
22-Jul-21,Bull,678.0,691.8,666.7,695.0,684.9,704.6850000000001,746.677,600.364,707.2211246776669,43.32989413014419,[]
23-Jul-21,Bear,700.0,680.05,677.2,700.0,690.025,703.1925,745.2460000000001,601.9977500000001,704.6333985178891,36.22032792234276,[]
26-Jul-21,Bull,680.0,682.8,674.45,690.95,681.4,701.7225,744.2310000000001,603.6600000000002,702.5540272304711,43.302879871573985,['Doji']
27-Jul-21,Bear,682.8,663.2,660.35,686.3,673.0,699.0699999999999,742.4110000000001,605.1615,698.806024637093,36.198736954611554,['ENGULFING']
28-Jul-21,Bear,668.4,665.4,654.2,676.75,666.9,696.79,740.2010000000002,606.6852500000001,695.6244984811794,35.8380487300726,['Doji']
29-Jul-21,Bear,671.0,659.65,657.95,671.0,665.325,694.5875,737.9460000000003,608.18475,692.1983557686862,36.03187963049554,[]
30-Jul-21,Bull,661.25,674.5,659.5,687.8,667.875,693.1575,736.1220000000001,609.7712500000001,690.5127980764303,35.67091967355299,[]
02-Aug-21,Bull,682.0,692.0,678.0,695.0,687.0,692.2375,734.578,611.443,690.6544363548655,43.01918029265533,[]
03-Aug-21,Bull,698.0,705.05,695.25,714.95,701.525,691.9875,733.3480000000001,613.2187500000001,692.025442416307,50.401269814661546,[]
04-Aug-21,Bear,718.0,694.7,692.0,718.0,706.35,691.0875,731.962,614.9475000000001,692.2801621861826,50.41473881672369,['ENGULFING']
05-Aug-21,Bear,695.0,693.55,684.0,700.5,694.275,689.76,730.6669999999999,616.7012500000001,692.4010991208319,43.11337373906843,['Doji']
06-Aug-21,Bull,692.95,710.7,691.45,719.9,701.825,689.71,729.8530000000001,618.5050000000001,694.1438515855145,50.44352856261179,[]
09-Aug-21,Bear,714.0,699.9,694.1,717.0,706.95,688.28,728.328,620.26675,694.6920561964179,50.30565726744489,[]
10-Aug-21,Bear,701.7,693.0,683.25,706.75,697.35,687.0274999999999,726.797,621.9870000000001,694.5309079872352,50.198827852555084,[]
11-Aug-21,Bull,693.4,699.15,684.55,705.0,696.275,686.7849999999999,724.816,623.706,694.9708215122604,50.23690273725379,[]
12-Aug-21,Bull,701.0,704.05,700.0,710.4,702.525,687.1249999999999,722.6670000000001,625.4345,695.8355051777594,57.417005182798704,[]
13-Aug-21,Bear,704.45,704.15,699.05,709.5,704.3,687.3774999999998,720.2440000000001,627.1335,696.6273618274967,57.51112951651309,['Doji']
16-Aug-21,Bull,704.0,706.9,702.0,716.45,705.45,688.3424999999999,717.7050000000002,628.8494999999999,697.6057083201159,64.53770599936101,['Doji']
17-Aug-21,Bear,705.8,692.65,686.05,714.9,699.2249999999999,689.2899999999998,713.9860000000002,630.4907499999999,697.1337360991525,57.51828118335654,['ENGULFING']
18-Aug-21,Bull,696.45,705.4,688.7,708.3,700.925,690.9299999999998,710.6100000000001,632.2494999999998,697.9209993278047,64.46494880162034,[]
20-Aug-21,Bear,690.0,687.2,680.8,706.4,688.6,690.6999999999999,707.3020000000001,633.9719999999999,696.8999517727756,57.490498957950216,['Doji']
23-Aug-21,Bear,691.8,668.3,665.0,691.8,680.05,690.1125,703.7330000000002,635.5142499999998,694.1761468420351,50.54328345980931,[]
